User_ID,Books_ID
mzkzzzfll,000101688001
mzkzzzfll,000108517001
mzkzzzfll,000101757001
mzkzzzfll,000101792001
mzkzzzfll,000101792001
mzkzzzfll,000101792001
mzkzzzfll,000109595001
mzkzzzfll,000111494001
mzkzzzfll,000112997001
mzkzzzfll,000115812001
mzkzzzfll,000116441001
mzkzzzfll,000117258001
mzkzzzfll,000117276001
mzkzzzfll,000098036001
mzkzzzfll,000127694001
mzkzzzfll,000133120001
mzkzzmfyl,000111270001
mzkzzmfyl,000111270001
mzkzzmfyl,000111716001
mzkzzmfyl,000111716001
mzkzzmfyl,000126736001
mzkzzmfyl,000119516001
mzkzzmfyl,000119516001
mzkzzmfyl,000119516001
mzkzzmfyl,000119516001
mzkzzmfyl,000138665001
mzkzzmfyl,000138665001
mzkzzmfyl,000138665001
mzkzmzcfc,000111506001
mzkzmzcfc,000111624001
mzkzmzcfc,000111624001
mzkzmmmkl,000113545001
mzkzmmmkl,000132357001
mzkzmmmkl,000132357001
mzkzmmmrl,000118940001
mzkzmmmrl,000127091001
mzkzmmmrl,000132673001
mzkzmkfcl,000101598001
mzkzmkfcl,000104451001
mzkzmkfcl,000101757001
mzkzmkfcl,000101792001
mzkzmkfcl,000109327001
mzkzmkfcl,000109327001
mzkzmkfcl,000109595001
mzkzmkfcl,000112996001
mzkzmkfcl,000112996001
mzkzkcfml,000104238001
mzkzkcfml,000111194001
mzkzkcfml,000111270001
mzkzkcfml,000111825001
mzkzkcfml,000115819001
mzkzkcfml,000115819001
mzkzkcfml,000116089001
mzkzkcfml,000116096001
mzkzkcfml,000126465001
mzkzkcfml,000131281001
mzkzkcfml,000131812001
mzkzlcmml,000103657001
mzkzlmmfl,000132742001
mzkzlmmfl,000132936001
mzkzpzlkc,000115817001
mzkzpzlkc,000115817001
mzkzpmmfl,000135724001
mzkzfcmzp,000112996001
mzkzfcmzp,000112997001
mzkzfcmzp,000112997001
mzkzfcmzp,000112997001
mzkzfzlpz,000103658001
mzkzfzlpz,000111269001
mzkzfzlpz,000116639001
mzkzfzlpz,000116639001
mzkzfzlpz,000132664001
mzkzfzfkl,000113751001
mzkzfmmpl,000111270001
mzkzfmmpl,000119516001
mzkzfmmfl,000103657001
mzkzfmmfl,000103657001
mzkzfmmfl,000103657001
mzkzfmmfl,000103657001
mzkzfmmfl,000111270001
mzkzfmmfl,000111270001
mzkzfmmfl,000132261001
mzkzfmmfl,000132261001
mzkzfmmfl,000132265001
mzkzfmmfl,000132355001
mzkzfmlpc,000109185001
mzkzfmlpc,000109191001
mzkzfmlpc,000109198001
mzkzfmlpc,000109207001
mzkzfmlpc,000104646001
mzkzfmlpc,000104650001
mzkzfmlpc,000104651001
mzkzfmlpc,000116343001
mzkzfmlpc,000117675001
mzkzfmlpc,000117675001
mzkzfmlpc,000117675001
mzkzfmlpc,000119514001
mzkzfmlpc,000119514001
mzkzfmlpc,000126880001
mzkzfmlpc,000132661001
mzkzfmlpc,000133794001
mzkzfmlpc,000133794001
mzkzfmlpc,000133794001
mzkzfmlpc,000134835001
mzkzfmfml,000103657001
mzkakcmzl,000111587001
mzkapmfpl,000103362001
mzkapmfpl,000111367001
mzkafcmll,000111716001
mzkafcmll,000111716001
mzkafcmll,000111716001
mzkarzllc,000109644001
mzkarmkzc,000109239001
mzkarmkzc,000111283001
mzkarmkzc,000116143001
mzkaycmzl,000111716001
mzkaycmzl,000115819001
mzkaycmzl,000119516001
mzkayzlzc,000108061001
mzkayzlzc,000113514001
mzkayzlzc,000132631001
mzklczfll,000111716001
mzklczfll,000111716001
mzklczfll,000111716001
mzklczfll,000111716001
mzklczfll,000111716001
mzklczfll,000119516001
mzklczfll,000119516001
mzklczfll,000119516001
mzklczfll,000119516001
mzklczfll,000119516001
mzklzcclc,000111109001
mzklzcclc,000111109001
mzklzcclc,000111351001
mzklzcclc,000111351001
mzklzzcpc,000109203001
mzklzzcpc,000104651001
mzkrpckzc,000108822001
mzkrpckzc,000109266001
mzkrpckzc,000111587001
mzkrpckzc,000119941001
mzkrpckzc,000132614001
mzkrpckzc,000134227001
mzkrpckzc,000134227001
mzkrpckya,000117461001
mzkrpckya,000118931001
mzkrpclkp,000117471001
mzkrpclkp,000118935001
mzkrpclkp,000131441001
mzkrpclkp,000131518001
mzkrpclkp,000132241001
mzkrpclkp,000133442001
mzkrpclkp,000133442001
mzkrpcfla,000103450001
mzkrpcfla,000103649001
mzkrpcfla,000109157001
mzkrpcfla,000109157001
mzkrpcfla,000109187001
mzkrpcfla,000109198001
mzkrpcfla,000109574001
mzkrpcfla,000111165001
mzkrpcfla,000113016001
mzkrpcfla,000113016001
mzkrpcfla,000113016001
mzkrpcfla,000119514001
mzkrpcfyy,000111270001
mzkrpcfyy,000111270001
mzkrpcfyy,000111270001
mzkrpcfyy,000111270001
mzkrpcfyy,000111270001
mzkrpcfyy,000111270001
mzkrpcfyy,000108682001
mzkrpcfyy,000115651001
mzkrpcfyy,000127091001
mzkrpcfyy,000131057001
mzkrpcfyy,000135638001
mzkrpcrfl,000103704001
mzkrpcrfl,000111714001
mzkrpcrfl,000111714001
mzkrpcrfl,000111714001
mzkrpcrfl,000112969001
mzkrpcrfl,000115740001
mzkrpcrfl,000115740001
mzkrpcrfl,000115740001
mzkrpcrfl,000115743001
mzkrpcrfl,000118421001
mzkrpcrfl,000119067001
mzkrpcrfl,000132806001
mzkrpcrfl,000132947001
mzkrpcrfl,000132947001
mzkrpcrfl,000133487001
mzkrpcrfl,000133705001
mzkrpcyzc,000104863001
mzkrpzkkz,000104183001
mzkrpzkkz,000104184001
mzkrpzafr,000108044001
mzkrpzafr,000108433001
mzkrpzafr,000108470001
mzkrpzyya,000109508001
mzkrpzyya,000111155001
mzkrpzyya,000111346001
mzkrpzyya,000111777001
mzkrpzyya,000111777001
mzkrpzyya,000111777001
mzkrpzyya,000111793001
mzkrpzyya,000111793001
mzkrpzyya,000111793001
mzkrpzyya,000113017001
mzkrpzyya,000113911001
mzkrpzyya,000075806001
mzkrpmalm,000111392001
mzkrpmalm,000111392001
mzkrpmalm,000111713001
mzkrpmapy,000103541001
mzkrpmlrl,000104364001
mzkrpmlrl,000108462001
mzkrpmlrl,000108080001
mzkrpmlrl,000109450001
mzkrpmlrl,000109990001
mzkrpmlrl,000111157001
mzkrpmlrl,000111270001
mzkrpmlrl,000113049001
mzkrpmlrl,000112939001
mzkrpmlrl,000112942001
mzkrpmlrl,000112938001
mzkrpmlrl,000112159001
mzkrpmlrl,000112011001
mzkrpmlrl,000112161001
mzkrpmlrl,000113994001
mzkrpmlrl,000113994001
mzkrpmlrl,000113994001
mzkrpmlrl,000113994001
mzkrpmlrl,000113994001
mzkrpmlrl,000113994001
mzkrpmlrl,000113994001
mzkrpmlrl,000113994001
mzkrpmlrl,000113995001
mzkrpmlrl,000115819001
mzkrpmlrl,000115819001
mzkrpmlrl,000115819001
mzkrpmlrl,000115819001
mzkrpmlrl,000118945001
mzkrpmlrl,000118945001
mzkrpmlrl,000072939001
mzkrpmlrl,000126757001
mzkrpmlrl,000127694001
mzkrpmlrl,000134232001
mzkrpmlrl,000134232001
mzkrpmlrl,000137417001
mzkrpmpmm,000131578001
mzkrpmppk,000095303001
mzkrpmpyr,000103453001
mzkrpmpyr,000103669001
mzkrpmpyr,000111288001
mzkrpmfcf,000103658001
mzkrpmfcf,000119516001
mzkrpmfcf,000119514001
mzkrpmfcf,000132661001
mzkrpmffz,000131498001
mzkrpmfrp,000108994001
mzkrpmfrp,000109585001
mzkrpmfrp,000109769001
mzkrpmfrp,000132776001
mzkrpmfrp,000112550001
mzkrpmraf,000103360001
mzkrpmraf,000113686001
mzkrpmraf,000115816001
mzkrpmraf,000115860001
mzkrpmraf,000117945001
mzkrpmrrr,000127149001
mzkrpmrrr,000132949001
mzkrpmyck,000104744001
mzkrpmyck,000109550001
mzkrpmyck,000111722001
mzkrpmyck,000112035001
mzkrpmyck,000113736001
mzkrpmyck,000113736001
mzkrpmyck,000117421001
mzkrpmyck,000118378001
mzkrpmyck,000079273001
mzkrpkkzp,000104161001
mzkrpkkzp,000104863001
mzkrpkkzp,000104872001
mzkrpkkzp,000104820001
mzkrpkkzp,000108843001
mzkrpkkzp,000108844001
mzkrpkkzp,000109348001
mzkrpkkzp,000111396001
mzkrpkkzp,000111646001
mzkrpkkzp,000113090001
mzkrpkkzp,000113003001
mzkrpkkzp,000116136001
mzkrpkkzp,000117472001
mzkrpkkzp,000117638001
mzkrpkkzp,000117634001
mzkrpkkzp,000117855001
mzkrpkkzp,000117855001
mzkrpkkzp,000131384001
mzkrpkkzp,000134605001
mzkrpkycl,000104582001
mzkrpkycl,000104755001
mzkrpkycl,000111193001
mzkrpkycl,000112743001
mzkrpkycl,000116377001
mzkrpkycl,000089556001
mzkrpkycl,000089555001
mzkrpkycl,000089558001
mzkrpkycl,000127661001
mzkrfcczf,000104007001
mzkrfcczf,000104374001
mzkrfcczf,000103984001
mzkrfcczf,000103537001
mzkrfcczf,000104353001
mzkrfcczf,000101995001
mzkrfcczf,000101995001
mzkrfcczf,000109584001
mzkrfcczf,000111267001
mzkrfcczf,000111822001
mzkrfcczf,000117631001
mzkrfcczf,000134063001
mzkrfczmr,000104339001
mzkrfczmr,000103983001
mzkrfczmr,000108076001
mzkrfczmr,000113717001
mzkrfczmr,000127093001
mzkrfcmlz,000111029001
mzkrfcmlz,000111066001
mzkrfcmlz,000111099001
mzkrfcmlz,000112996001
mzkrfcmlz,000112997001
mzkrfcmlz,000113907001
mzkrfcmlz,000115814001
mzkrfckrr,000115818001
mzkrfckrr,000119516001
mzkrfckrr,000132641001
mzkrfcamf,000104015001
mzkrfcamf,000115789001
mzkrfcamf,000132824001
mzkrfcamf,000132824001
mzkrfcamf,000132824001
mzkrfcapk,000103355001
mzkrfcapk,000100993001
mzkrfcapk,000100993001
mzkrfcapk,000100994001
mzkrfcapk,000101629001
mzkrfcapk,000101655001
mzkrfcapk,000103588001
mzkrfcapk,000103679001
mzkrfcapk,000103680001
mzkrfcapk,000103683001
mzkrfcapk,000103683001
mzkrfcapk,000103640001
mzkrfcapk,000104354001
mzkrfcapk,000104355001
mzkrfcapk,000104764001
mzkrfcapk,000104794001
mzkrfcapk,000108189001
mzkrfcapk,000108547001
mzkrfcapk,000108548001
mzkrfcapk,000108225001
mzkrfcapk,000108244001
mzkrfcapk,000109053001
mzkrfcapk,000109643001
mzkrfcapk,000111139001
mzkrfcapk,000111267001
mzkrfcapk,000111392001
mzkrfcapk,000111586001
mzkrfcapk,000111744001
mzkrfcapk,000111774001
mzkrfcapk,000111774001
mzkrfcapk,000111774001
mzkrfcapk,000111794001
mzkrfcapk,000111794001
mzkrfcarr,000113655001
mzkrfcarr,000136922001
mzkrfzmcr,000100971001
mzkrfzmcr,000104903001
mzkrfzmcr,000119316001
mzkrfzmcr,000133487001
mzkrfzmzc,000103360001
mzkrfzmzc,000103584001
mzkrfzmzc,000104737001
mzkrfzmzc,000109963001
mzkrfzmzc,000109963001
mzkrfzmzc,000109998001
mzkrfzmzc,000111099001
mzkrfzmzc,000115788001
mzkrfzmzc,000132380001
mzkrfzmky,000104339001
mzkrfzmky,000107864001
mzkrfzmky,000107865001
mzkrfzmky,000109046001
mzkrfzmky,000101941001
mzkrfzmky,000101981001
mzkrfzmky,000109936001
mzkrfzmky,000116228001
mzkrfzmky,000116454001
mzkrfzmky,000117265001
mzkrfzmky,000119224001
mzkrfzmky,000132574001
mzkrfzmky,000138583001
mzkrfzkcm,000111630001
mzkrfzkcm,000133541001
mzkrfzkcm,000133915001
mzkrfzkak,000132805001
mzkrfzkak,000133658001
mzkrfzkak,000133705001
mzkrfzkak,000134848001
mzkrfzkak,000137267001
mzkrfzklz,000104445001
mzkrfzklz,000112988001
mzkrfzklz,000112016001
mzkrfzklz,000113699001
mzkrfzklz,000113699001
mzkrfzklz,000126818001
mzkrfzklz,000127240001
mzkrfmcpp,000114156001
mzkrfmcyy,000104452001
mzkrfmcyy,000104584001
mzkrfmcyy,000104587001
mzkrfmcyy,000108131001
mzkrfmcyy,000108923001
mzkrfmcyy,000109451001
mzkrfmcyy,000109394001
mzkrfmcyy,000109399001
mzkrfmcyy,000116093001
mzkrfmcyy,000116419001
mzkrfmcyy,000118716001
mzkrfmcyy,000095311001
mzkrfmcyy,000131065001
mzkrfmcyy,000132121001
mzkrfmmmm,000104909001
mzkrfmmmm,000113147001
mzkrfmmmm,000113147001
mzkrfmmmm,000113147001
mzkrfmmmm,000113147001
mzkrfmmmm,000113147001
mzkrfmmmm,000113147001
mzkrfmmmm,000113148001
mzkrfmmmm,000113148001
mzkrfmmmm,000113148001
mzkrfmmmm,000113148001
mzkrfmmmm,000113148001
mzkrfmmmm,000115788001
mzkrfmmmm,000115788001
mzkrfmmmm,000115788001
mzkrfmmmm,000119532001
mzkrfmmmm,000119532001
mzkrfmmmm,000119532001
mzkrfmmmm,000119532001
mzkrfmmmm,000119532001
mzkrfmmmm,000119532001
mzkrfmmmm,000119532001
mzkrfmmmm,000119532001
mzkrfmmmm,000131013001
mzkrfmmmm,000131013001
mzkrfmmmm,000132841001
mzkrfmkma,000103657001
mzkrfmalp,000113475001
mzkrfmalp,000117589001
mzkrfmalp,000118821001
mzkrfmalp,000131681001
mzkrfmalp,000136596001
mzkrfkazl,000104344001
mzkrfkazl,000104399001
mzkrfkazl,000104362001
mzkrfkazl,000113980001
mzkrfkazl,000118538001
mzkycczpm,000104339001
mzkycczpm,000104579001
mzkycczpm,000115742001
mzkycczpm,000115742001
mzkycczpm,000115741001
mzkyccmzl,000108450001
mzkycckay,000104349001
mzkycckay,000104349001
mzkycckay,000108942001
mzkycckay,000108681001
mzkycckay,000117875001
mzkycckay,000118642001
mzkycckay,000089558001
mzkyccfkr,000104163001
mzkyccfkr,000104240001
mzkyccfkr,000104320001
mzkyccfkr,000103795001
mzkyccfkr,000108205001
mzkyccfkr,000108971001
mzkyccfkr,000109030001
mzkyccfkr,000111141001
mzkyccfkr,000111729001
mzkyccfkr,000115776001
mzkyccfkr,000117870001
mzkyccfkr,000118668001
mzkyccfkr,000127426001
mzkyccfkr,000134623001
mzkyccrak,000103358001
mzkyccrak,000103359001
mzkyccrak,000103359001
mzkyccrak,000103359001
mzkyccrak,000104349001
mzkyccrak,000104580001
mzkyccrak,000109339001
mzkyccrak,000111239001
mzkyccrak,000111587001
mzkyccrak,000113147001
mzkyccrak,000113147001
mzkyccrak,000113148001
mzkyccrak,000113148001
mzkyccrak,000113148001
mzkyccrak,000113148001
mzkyccrak,000113690001
mzkyccrak,000115439001
mzkyccrak,000132740001
mzkyccrak,000134228001
mzkyccrak,000136083001
mzkyccrak,000136092001
mzkyccrak,000136299001
mzkyccyla,000103592001
mzkyczcrz,000104042001
mzkyczcrz,000104042001
mzkyczcrz,000104339001
mzkyczcrz,000108217001
mzkyczcrz,000112969001
mzkyczkcm,000103563001
mzkyczkcm,000104447001
mzkyczkcm,000108741001
mzkyczkcm,000108834001
mzkyczkcm,000109869001
mzkyczkcm,000112060001
mzkyczkcm,000131484001
mzkyczkcm,000132079001
mzkyczkak,000109445001
mzkyczkak,000109577001
mzkyczkak,000111781001
mzkyczkak,000109929001
mzkyczklp,000108750001
mzkyczark,000108207001
mzkyczark,000126935001
mzkyczark,000132661001
mzkyczark,000132661001
mzkyczayy,000111674001
mzkyczayy,000113045001
mzkyczayy,000112996001
mzkyczayy,000112996001
mzkyczayy,000118555001
mzkyczayy,000118975001
mzkyczayy,000118975001
mzkyczayy,000118975001
mzkyczayy,000127256001
mzkyczayy,000127436001
mzkyczlkz,000127699001
mzkyczllc,000101669001
mzkyczllc,000108214001
mzkyczllc,000113676001
mzkyczllc,000116805001
mzkyczllc,000112121001
mzkyczpal,000104161001
mzkyczpal,000132620001
mzkyczfly,000103669001
mzkyczfly,000103670001
mzkyczfly,000104579001
mzkyczfly,000108554001
mzkyczfly,000109009001
mzkyczfly,000111270001
mzkyczfly,000136302001
mzkyczffm,000111346001
mzkyczffm,000117455001
mzkyczffm,000126851001
mzkyczffm,000127710001
mzkyczffm,000127710001
mzkyczyck,000113751001
mzkycmcly,000104949001
mzkycmcly,000111945001
mzkycmzmf,000103659001
mzkycmzmf,000126836001
mzkycmzmf,000127713001
mzkycmzmf,000131380001
mzkycmzmf,000137424001
mzkycmzfz,000103458001
mzkycmzfz,000104418001
mzkycmzfz,000101673001
mzkycmzfz,000104639001
mzkycmzfz,000109146001
mzkycmzfz,000109521001
mzkycmzfz,000116378001
mzkycmzfz,000114178001
mzkycmzfz,000119316001
mzkycmzfz,000131823001
mzkycmzfz,000136969001
mzkycmkyf,000108130001
mzkycmkyf,000072701001
mzkycmkyf,000119516001
mzkycmkyf,000131219001
mzkycmkyf,000132640001
mzkycmkyf,000132640001
mzkycmkyf,000132640001
mzkycmkyf,000132641001
mzkycmkyf,000132641001
mzkycmkyf,000132641001
mzkycmkyf,000132675001
mzkycmkyf,000133370001
mzkycmama,000104630001
mzkycmama,000111465001
mzkycmpcy,000115820001
mzkycmpcy,000117613001
mzkycmpyf,000134649001
mzkycmpyf,000103567001
mzkycmpyf,000111053001
mzkycmpyf,000113147001
mzkycmpyf,000112035001
mzkycmfap,000108112001
mzkycmfap,000108911001
mzkycmfap,000108911001
mzkycmfap,000112732001
mzkycmfap,000113723001
mzkycmfap,000108699001
mzkycmfap,000117952001
mzkycmfap,000119889001
mzkycmfap,000127684001
mzkycmfap,000127670001
mzkycmfap,000131069001
mzkycmfap,000131817001
mzkycmfap,000131817001
mzkycmfap,000132340001
mzkycmfap,000132748001
mzkycmfap,000133720001
mzkycmfap,000134399001
mzkycmfap,000135088001
mzkycmfap,000135764001
mzkycmfap,000136482001
mzkycmfap,000136482001
mzkycmfap,000139173001
mzkycmfrk,000109619001
mzkycmrky,000103703001
mzkycmrky,000109650001
mzkycmrky,000098031001
mzkycmrky,000118965001
mzkycmrky,000072701001
mzkycmrky,000131376001
mzkycmrky,000131862001
mzkycmrky,000136925001
mzkycmyac,000115647001
mzkyckpcz,000104636001
mzkyckpzc,000111590001
mzkyzccmz,000113755001
mzkyzccmz,000113996001
mzkyzccmz,000113913001
mzkyzccmz,000115801001
mzkyzccmz,000118782001
mzkyzccmz,000089556001
mzkyzccmz,000089555001
mzkyzccym,000112345001
mzkyzccym,000116780001
mzkyzccym,000126624001
mzkyzckza,000109286001
mzkyzckza,000113723001
mzkyzckza,000118989001
mzkyzckza,000133414001
mzkyzckzf,000104465001
mzkyzckzf,000108904001
mzkyzckzf,000109379001
mzkyzckzf,000109379001
mzkyzckzf,000112738001
mzkyzckzf,000116703001
mzkyzckzf,000117453001
mzkyzckzf,000117453001
mzkyzckzf,000117877001
mzkyzckzf,000118231001
mzkyzckzf,000118593001
mzkyzckzf,000118686001
mzkyzckzf,000118986001
mzkyzckzf,000126428001
mzkyzckzf,000119067001
mzkyzckzf,000119067001
mzkyzckzf,000131305001
mzkyzckzf,000131305001
mzkyzckzf,000132949001
mzkyzckzf,000133678001
mzkyzcamp,000111399001
mzkyzclzl,000052510001
mzkyzclzl,000136396001
mzkyzclzr,000104349001
mzkyzclzr,000109767001
mzkyzclzr,000131013001
mzkyzcpzp,000109508001
mzkyzcpzp,000109650001
mzkyzcpzp,000113147001
mzkyzcpzp,000119533001
mzkyzcpzp,000119532001
mzkyzcpzp,000132385001
mzkyzcfmp,000111270001
mzkyzcfmy,000134806001
mzkyzcryk,000111771001
mzkyzcryk,000109918001
mzkyzcryk,000109923001
mzkyzcryk,000132610001
mzkyzcryk,000134227001
mzkyzzzpm,000103568001
mzkyzzzpm,000118261001
mzkyzzzpm,000095305001
mzkyzzzpm,000118935001
mzkyzzzpm,000127457001
mzkyzzzpm,000132882001
mzkyzzzpm,000133819001
mzkyzzmly,000136091001
mzkyzzkzz,000113995001
mzkyzzkzz,000113995001
mzkyzzkzz,000115740001
mzkyzzklr,000104457001
mzkyzzklr,000104959001
mzkyzzaay,000132742001
mzkyzzlmk,000109869001
mzkyzzlmk,000084681001
mzkyzzlmk,000127710001
mzkyzzlmk,000127727001
mzkyzzlmk,000133409001
mzkyzzlmk,000135381001
mzkyzzlmk,000138637001
mzkyzzpla,000104918001
mzkyzzflm,000104789001
mzkyzzflm,000108462001
mzkyzzflm,000108550001
mzkyzzflm,000109353001
mzkyzzflm,000109941001
mzkyzzflm,000116384001
mzkyzzflm,000107942001
mzkyzzflm,000107942001
mzkyzzflm,000119484001
mzkyzzflm,000135920001
mzkyzzflm,000136194001
mzkyzzflm,000136465001
mzkyzzfpa,000103705001
mzkyzzfpa,000104375001
mzkyzzfpa,000072714001
mzkyzzraz,000104380001
mzkyzzraz,000108754001
mzkyzzraz,000132670001
mzkyzmcmc,000108048001
mzkyzmcmc,000111761001
mzkyzmcpa,000103461001
mzkyzmcpa,000104579001
mzkyzmzcy,000109981001
mzkyzmzcy,000112034001
mzkyzmzcy,000118540001
mzkyzmzcy,000118677001
mzkyzmzac,000115818001
mzkyzmzac,000115819001
mzkyzmzac,000115819001
mzkyzmzpa,000108204001
mzkyzmzpa,000119890001
mzkyzmmcp,000104017001
mzkyzmmcp,000108554001
mzkyzmmcp,000111270001
mzkyzmmcp,000111466001
mzkyzmmcp,000113663001
mzkyzmmcp,000113663001
mzkyzmmcp,000114070001
mzkyzmmcp,000114070001
mzkyzmmcp,000114070001
mzkyzmmcp,000115743001
mzkyzmmcp,000115814001
mzkyzmmcp,000115814001
mzkyzmmcp,000115818001
mzkyzmmcp,000115818001
mzkyzmmcp,000115818001
mzkyzmmcp,000115818001
mzkyzmmcp,000115819001
mzkyzmmcp,000115819001
mzkyzmmcp,000115819001
mzkyzmmcp,000116226001
mzkyzmmcp,000117393001
mzkyzmmcp,000118511001
mzkyzmmcp,000118511001
mzkyzmmcp,000118511001
mzkyzmmcp,000118511001
mzkyzmmcp,000118511001
mzkyzmmcp,000118784001
mzkyzmmcp,000118627001
mzkyzmmcp,000118658001
mzkyzmmcp,000118945001
mzkyzmmcp,000118945001
mzkyzmmcp,000118945001
mzkyzmmcp,000126006001
mzkyzmmcp,000126006001
mzkyzmmcp,000126079001
mzkyzmmcp,000126749001
mzkyzmmcp,000126889001
mzkyzmmcp,000126887001
mzkyzmmcp,000126757001
mzkyzmmcp,000126894001
mzkyzmmcp,000126751001
mzkyzmmcp,000126896001
mzkyzmmcp,000126884001
mzkyzmmcp,000119486001
mzkyzmmcp,000119347001
mzkyzmmcp,000119347001
mzkyzmmcp,000119347001
mzkyzmmcp,000119516001
mzkyzmmcp,000119514001
mzkyzmmcp,000119800001
mzkyzmmcp,000119800001
mzkyzmmcp,000119800001
mzkyzmmcp,000127694001
mzkyzmmcp,000132641001
mzkyzmmcp,000133719001
mzkyzmmcp,000134094001
mzkyzmmcp,000134102001
mzkyzmmcp,000134166001
mzkyzmmcp,000135613001
mzkyzmmcp,000135790001
mzkyzmmcp,000137062001
mzkyzmmcp,000137062001
mzkyzmmcp,000137062001
mzkyzmmcp,000137062001
mzkyzmmcp,000138032001
mzkyzmmcp,000138287001
mzkyzmmra,000104904001
mzkyzmmra,000126647001
mzkyzmmra,000126647001
mzkyzmkll,000109126001
mzkyzmkll,000109964001
mzkyzmkll,000111168001
mzkyzmkll,000133665001
mzkyzmkll,000133665001
mzkyzmkll,000134227001
mzkyzmkll,000134789001
mzkyzmacl,000116112001
mzkyzmacl,000118245001
mzkyzmacl,000118700001
mzkyzmacl,000119531001
mzkyzmacl,000132823001
mzkyzmacl,000137671001
mzkyzmamm,000112115001
mzkyzmamm,000112116001
mzkyzmlzc,000104977001
mzkyzmlzc,000104977001
mzkyzmlzc,000104977001
mzkyzmlzc,000111169001
mzkyzmlzc,000111402001
mzkyzmlzc,000114020001
mzkyzmlzc,000117457001
mzkyzmlzc,000117457001
mzkyzmlzc,000117457001
mzkyzmlzc,000107925001
mzkyzmlzc,000126310001
mzkyzmlzc,000127013001
mzkyzmlyp,000108911001
mzkyzmrfm,000133559001
mzkyzkpzr,000104790001
mzkyzkpzr,000108850001
mzkyzkpzr,000109375001
mzkyzkpzr,000109399001
mzkyzkpzr,000136464001
mzkyzkpzr,000136464001
mzkyzkpzr,000126085001
mzkyzkpzr,000127453001
mzkyzkpzr,000131478001
mzkyzkpzr,000136461001
mzkyzkpzr,000136461001
mzkyzkpzr,000136462001
mzkyzkpzr,000137424001
mzkylcpac,000101660001
mzkylcpac,000104433001
mzkylcpac,000104573001
mzkylcpac,000101852001
mzkylcpac,000101852001
mzkylcpac,000109649001
mzkylcpac,000111164001
mzkylcpac,000111287001
mzkylcpac,000111302001
mzkylcpac,000111429001
mzkylcpac,000111487001
mzkylcpac,000111587001
mzkylcpac,000112962001
mzkylcpac,000117484001
mzkylcpac,000079275001
mzkylcpac,000098040001
mzkylcpac,000098038001
mzkylcpac,000098038001
mzkylcpac,000079269001
mzkylcpac,000127460001
mzkylcpla,000111173001
mzkylcpla,000135578001
mzkylcpla,000135578001
mzkylcpla,000135578001
mzkylcfaf,000101671001
mzkylcfaf,000104978001
mzkylcfaf,000108904001
mzkylcfaf,000113172001
mzkylcfaf,000112042001
mzkylcfaf,000117416001
mzkylcfaf,000117473001
mzkylcfaf,000118253001
mzkylcfaf,000082878001
mzkylcfaf,000126016001
mzkylcfaf,000126951001
mzkylcfaf,000119500001
mzkylcfaf,000119419001
mzkylcfaf,000119087001
mzkylcfaf,000127461001
mzkylcfaf,000131828001
mzkylcfaf,000133385001
mzkylcfaf,000135965001
mzkylcfpy,000101647001
mzkylcfpy,000104426001
mzkylcfpy,000104863001
mzkylcfpy,000108565001
mzkylcfpy,000101890001
mzkylcfpy,000111269001
mzkylcfpy,000111269001
mzkylcfpy,000111579001
mzkylcfpy,000112733001
mzkylcfpy,000112078001
mzkylcfpy,000113635001
mzkylcfpy,000115742001
mzkylcfpy,000115743001
mzkylcfpy,000116759001
mzkylcfpy,000117471001
mzkylcfpy,000118655001
mzkylcfpy,000118681001
mzkylcfpy,000118639001
mzkylcfpy,000119422001
mzkylcfpy,000119903001
mzkylcfpy,000127093001
mzkylcfpy,000135207001
mzkylcfpy,000135164001
mzkylcfpy,000136745001
mzkylcfpy,000137032001
mzkylcfpy,000137639001
mzkylzpmz,000101661001
mzkylzpmz,000103690001
mzkylzpmz,000103661001
mzkylzpmz,000104139001
mzkylzpmz,000109158001
mzkylzpmz,000109590001
mzkylzpmz,000109590001
mzkylzpmz,000109590001
mzkylzpmz,000116039001
mzkylzpmz,000127195001
mzkylzpmz,000127684001
mzkylzpmz,000132340001
mzkylzpmz,000132353001
mzkylzpmz,000132637001
mzkylzpmz,000134504001
mzkylzfra,000108112001
mzkylzfra,000108552001
mzkylzfra,000111009001
mzkylzfra,000111685001
mzkylzfra,000112317001
mzkylzfra,000098038001
mzkylzfra,000119532001
mzkylzfra,000132268001
mzkylzfra,000132614001
mzkylzfra,000137444001
mzkylzfra,000137800001
mzkylzymk,000103361001
mzkylzymk,000104339001
mzkylzymk,000104579001
mzkylzymk,000112090001
mzkylzymk,000114070001
mzkylzymk,000114070001
mzkylzymk,000117415001
mzkylzymk,000117950001
mzkylzymk,000117950001
mzkylzymk,000118643001
mzkylzyyy,000103359001
mzkylzyyy,000103361001
mzkylzyyy,000103361001
mzkylzyyy,000112942001
mzkylzyyy,000112938001
mzkylzyyy,000113687001
mzkylzyyy,000115439001
mzkylzyyy,000089555001
mzkylzyyy,000127465001
mzkylzyyy,000127670001
mzkylzyyy,000132344001
mzkylzyyy,000132826001
mzkylzyyy,000132756001
mzkylmfyz,000112117001
mzkylmfyz,000132097001
mzkylmrlp,000103718001
mzkylmrlp,000111750001
mzkylmrlp,000113547001
mzkylmrlp,000114029001
mzkylmrlp,000131380001
mzkylmrlp,000131380001
mzkylmrlp,000131380001
